MONTH,DAY,YEAR,HH,MM,SS,mmm,CH1,CH2,CH3,CH4,CH5,CH6,LUX
08,24,2016,01,00,05,018,1,0,0,0,0,0,0.0
08,24,2016,01,00,28,051,1,0,0,0,0,0,0.0
08,24,2016,01,00,29,053,1,0,0,0,0,0,0.0
08,24,2016,01,00,30,052,1,0,0,0,0,0,0.0
08,24,2016,01,00,36,043,1,0,0,0,0,0,0.0
08,24,2016,01,00,37,108,1,0,0,0,0,0,0.0
08,24,2016,01,00,38,108,1,0,0,0,0,0,0.0
08,24,2016,01,00,39,110,1,0,0,0,0,0,0.0
08,24,2016,01,00,40,112,1,0,0,0,0,0,0.0
08,24,2016,01,00,41,109,1,0,0,0,0,0,0.0
08,24,2016,01,00,43,050,1,0,0,0,0,0,0.0
08,24,2016,01,00,44,046,1,0,0,0,0,0,0.0
08,24,2016,01,00,45,050,1,0,0,0,0,0,0.0
08,24,2016,01,00,46,052,1,0,0,0,0,0,0.0
08,24,2016,01,00,47,060,1,0,0,0,0,0,0.0
08,24,2016,01,00,48,063,1,0,0,0,0,0,0.0
08,24,2016,01,00,49,066,1,0,0,0,0,0,0.0
08,24,2016,01,00,50,068,1,0,0,0,0,0,0.0
08,24,2016,01,00,51,069,1,0,0,0,0,0,0.0
08,24,2016,01,00,52,068,1,0,0,0,0,0,0.0
08,24,2016,01,00,53,069,1,0,0,0,0,0,0.0
08,24,2016,01,00,54,068,1,0,0,0,0,0,0.0
08,24,2016,01,01,00,067,1,0,0,0,0,0,0.0
08,24,2016,01,01,01,068,1,0,0,0,0,0,0.0
08,24,2016,01,01,02,068,1,0,0,0,0,0,0.0
08,24,2016,01,01,03,071,1,0,0,0,0,0,0.0
08,24,2016,01,01,04,066,1,0,0,0,0,0,0.0
08,24,2016,01,01,05,052,1,0,0,0,0,0,0.0
08,24,2016,01,01,27,057,1,0,0,0,0,0,0.0
08,24,2016,01,01,28,062,1,0,0,0,0,0,0.0
08,24,2016,01,01,29,079,1,0,0,0,0,0,0.0
08,24,2016,01,01,30,075,1,0,0,0,0,0,0.0
08,24,2016,01,01,33,134,1,0,0,0,0,0,0.0
08,24,2016,01,01,36,065,1,0,0,0,0,0,0.0
08,24,2016,01,01,37,134,1,0,0,0,0,0,0.0
08,24,2016,01,01,38,132,1,0,0,0,0,0,0.0
08,24,2016,01,01,39,135,1,0,0,0,0,0,0.0
08,24,2016,01,01,40,136,1,0,0,0,0,0,0.0
08,24,2016,01,01,41,136,1,0,0,0,0,0,0.0
08,24,2016,01,01,43,071,1,0,0,0,0,0,0.0
08,24,2016,01,01,44,070,1,0,0,0,0,0,0.0
08,24,2016,01,01,45,074,1,0,0,0,0,0,0.0
08,24,2016,01,01,46,080,1,0,0,0,0,0,0.0
08,24,2016,01,01,47,085,1,0,0,0,0,0,0.0
08,24,2016,01,01,48,089,1,0,0,0,0,0,0.0
08,24,2016,01,01,49,092,1,0,0,0,0,0,0.0
08,24,2016,01,01,50,093,1,0,0,0,0,0,0.0
08,24,2016,01,01,51,095,1,0,0,0,0,0,0.0
08,24,2016,01,01,52,093,1,0,0,0,0,0,0.0
08,24,2016,01,01,53,091,1,0,0,0,0,0,0.0
08,24,2016,01,01,54,091,1,0,0,0,0,0,0.0
08,24,2016,01,02,01,093,1,0,0,0,0,0,0.0
08,24,2016,01,02,02,084,1,0,0,0,0,0,0.0
08,24,2016,01,02,03,097,1,0,0,0,0,0,0.0
08,24,2016,01,02,04,079,1,0,0,0,0,0,0.0
08,24,2016,01,02,05,078,1,0,0,0,0,0,0.0
08,24,2016,01,02,06,068,1,0,0,0,0,0,0.0
08,24,2016,01,02,28,087,1,0,0,0,0,0,0.0
08,24,2016,01,02,29,105,1,0,0,0,0,0,0.0
08,24,2016,01,02,30,105,1,0,0,0,0,0,0.0
08,24,2016,01,02,33,163,1,0,0,0,0,0,0.0
08,24,2016,01,02,35,107,1,0,0,0,0,0,0.0
08,24,2016,01,02,36,090,1,0,0,0,0,0,0.0
08,24,2016,01,02,37,159,1,0,0,0,0,0,0.0
08,24,2016,01,02,38,161,1,0,0,0,0,0,0.0
08,24,2016,01,02,39,160,1,0,0,0,0,0,0.0
08,24,2016,01,02,40,163,1,0,0,0,0,0,0.0
08,24,2016,01,02,41,161,1,0,0,0,0,0,0.0
08,24,2016,01,02,43,098,1,0,0,0,0,0,0.0
08,24,2016,01,02,44,098,1,0,0,0,0,0,0.0
08,24,2016,01,02,45,101,1,0,0,0,0,0,0.0
08,24,2016,01,02,46,101,1,0,0,0,0,0,0.0
08,24,2016,01,02,47,111,1,0,0,0,0,0,0.0
08,24,2016,01,02,48,114,1,0,0,0,0,0,0.0
08,24,2016,01,02,49,118,1,0,0,0,0,0,0.0
08,24,2016,01,02,50,119,1,0,0,0,0,0,0.0
08,24,2016,01,02,51,120,1,0,0,0,0,0,0.0
08,24,2016,01,02,52,120,1,0,0,0,0,0,0.0
08,24,2016,01,02,53,118,1,0,0,0,0,0,0.0
08,24,2016,01,02,54,118,1,0,0,0,0,0,0.0
08,24,2016,01,02,59,120,1,0,0,0,0,0,0.0
08,24,2016,01,03,01,122,1,0,0,0,0,0,0.0
08,24,2016,01,03,02,121,1,0,0,0,0,0,0.0
08,24,2016,01,03,03,123,1,0,0,0,0,0,0.0
08,24,2016,01,03,04,118,1,0,0,0,0,0,0.0
08,24,2016,01,03,05,103,1,0,0,0,0,0,0.0
08,24,2016,01,03,27,112,1,0,0,0,0,0,0.0
08,24,2016,01,03,28,129,1,0,0,0,0,0,0.0
08,24,2016,01,03,29,129,1,0,0,0,0,0,0.0
08,24,2016,01,03,30,126,1,0,0,0,0,0,0.0
08,24,2016,01,03,36,117,1,0,0,0,0,0,0.0
08,24,2016,01,03,37,186,1,0,0,0,0,0,0.0
08,24,2016,01,03,38,183,1,0,0,0,0,0,0.0
08,24,2016,01,03,39,188,1,0,0,0,0,0,0.0
08,24,2016,01,03,40,186,1,0,0,0,0,0,0.0
08,24,2016,01,03,41,188,1,0,0,0,0,0,0.0
08,24,2016,01,03,43,122,1,0,0,0,0,0,0.0
08,24,2016,01,03,44,120,1,0,0,0,0,0,0.0
08,24,2016,01,03,45,123,1,0,0,0,0,0,0.0
08,24,2016,01,03,46,131,1,0,0,0,0,0,0.0
08,24,2016,01,03,47,135,1,0,0,0,0,0,0.0
08,24,2016,01,03,48,139,1,0,0,0,0,0,0.0
08,24,2016,01,03,49,143,1,0,0,0,0,0,0.0
08,24,2016,01,03,50,146,1,0,0,0,0,0,0.0
08,24,2016,01,03,51,145,1,0,0,0,0,0,0.0
08,24,2016,01,03,52,146,1,0,0,0,0,0,0.0
08,24,2016,01,03,53,143,1,0,0,0,0,0,0.0
08,24,2016,01,03,54,141,1,0,0,0,0,0,0.0
08,24,2016,01,03,59,146,1,0,0,0,0,0,0.0
08,24,2016,01,04,01,146,1,0,0,0,0,0,0.0
08,24,2016,01,04,02,147,1,0,0,0,0,0,0.0
08,24,2016,01,04,03,147,1,0,0,0,0,0,0.0
08,24,2016,01,04,04,147,1,0,0,0,0,0,0.0
08,24,2016,01,04,05,128,1,0,0,0,0,0,0.0
08,24,2016,01,04,06,123,1,0,0,0,0,0,0.0
08,24,2016,01,04,27,135,1,0,0,0,0,0,0.0
08,24,2016,01,04,28,143,1,0,0,0,0,0,0.0
08,24,2016,01,04,29,157,1,0,0,0,0,0,0.0
08,24,2016,01,04,30,157,1,0,0,0,0,0,0.0
08,24,2016,01,04,35,156,1,0,0,0,0,0,0.0
08,24,2016,01,04,36,143,1,0,0,0,0,0,0.0
08,24,2016,01,04,37,212,1,0,0,0,0,0,0.0
08,24,2016,01,04,38,213,1,0,0,0,0,0,0.0
08,24,2016,01,04,39,214,1,0,0,0,0,0,0.0
08,24,2016,01,04,40,214,1,0,0,0,0,0,0.0
08,24,2016,01,04,41,216,1,0,0,0,0,0,0.0
08,24,2016,01,04,43,147,1,0,0,0,0,0,0.0
08,24,2016,01,04,44,151,1,0,0,0,0,0,0.0
08,24,2016,01,04,45,155,1,0,0,0,0,0,0.0
08,24,2016,01,04,46,155,1,0,0,0,0,0,0.0
08,24,2016,01,04,47,163,1,0,0,0,0,0,0.0
08,24,2016,01,04,48,166,1,0,0,0,0,0,0.0
08,24,2016,01,04,49,168,1,0,0,0,0,0,0.0
08,24,2016,01,04,50,171,1,0,0,0,0,0,0.0
08,24,2016,01,04,51,170,1,0,0,0,0,0,0.0
08,24,2016,01,04,52,170,1,0,0,0,0,0,0.0
08,24,2016,01,04,53,169,1,0,0,0,0,0,0.0
08,24,2016,01,04,54,169,1,0,0,0,0,0,0.0
08,24,2016,01,05,01,154,1,0,0,0,0,0,0.0
08,24,2016,01,05,02,173,1,0,0,0,0,0,0.0
08,24,2016,01,05,03,174,1,0,0,0,0,0,0.0
08,24,2016,01,05,04,173,1,0,0,0,0,0,0.0
08,24,2016,01,05,05,155,1,0,0,0,0,0,0.0
08,24,2016,01,05,27,165,1,0,0,0,0,0,0.0
08,24,2016,01,05,28,180,1,0,0,0,0,0,0.0
08,24,2016,01,05,29,182,1,0,0,0,0,0,0.0
08,24,2016,01,05,30,179,1,0,0,0,0,0,0.0
08,24,2016,01,05,36,235,1,0,0,0,0,0,0.0
08,24,2016,01,05,37,237,1,0,0,0,0,0,0.0
08,24,2016,01,05,38,235,1,0,0,0,0,0,0.0
08,24,2016,01,05,39,241,1,0,0,0,0,0,0.0
08,24,2016,01,05,40,240,1,0,0,0,0,0,0.0
08,24,2016,01,05,41,242,1,0,0,0,0,0,0.0
08,24,2016,01,05,43,174,1,0,0,0,0,0,0.0
08,24,2016,01,05,44,171,1,0,0,0,0,0,0.0
08,24,2016,01,05,45,175,1,0,0,0,0,0,0.0
08,24,2016,01,05,46,183,1,0,0,0,0,0,0.0
08,24,2016,01,05,47,186,1,0,0,0,0,0,0.0
08,24,2016,01,05,48,192,1,0,0,0,0,0,0.0
08,24,2016,01,05,49,195,1,0,0,0,0,0,0.0
08,24,2016,01,05,50,197,1,0,0,0,0,0,0.0
08,24,2016,01,05,51,198,1,0,0,0,0,0,0.0
08,24,2016,01,05,52,196,1,0,0,0,0,0,0.0
08,24,2016,01,05,53,194,1,0,0,0,0,0,0.0
08,24,2016,01,05,54,193,1,0,0,0,0,0,0.0
08,24,2016,01,05,59,197,1,0,0,0,0,0,0.0
08,24,2016,01,06,01,178,1,0,0,0,0,0,0.0
08,24,2016,01,06,02,200,1,0,0,0,0,0,0.0
08,24,2016,01,06,03,200,1,0,0,0,0,0,0.0
08,24,2016,01,06,04,198,1,0,0,0,0,0,0.0
08,24,2016,01,06,05,180,1,0,0,0,0,0,0.0
08,24,2016,01,06,06,170,1,0,0,0,0,0,0.0
08,24,2016,01,06,28,197,1,0,0,0,0,0,0.0
08,24,2016,01,06,29,209,1,0,0,0,0,0,0.0
08,24,2016,01,06,30,206,1,0,0,0,0,0,0.0
08,24,2016,01,06,35,209,1,0,0,0,0,0,0.0
08,24,2016,01,06,35,321,1,0,0,0,0,0,0.0
08,24,2016,01,06,36,257,1,0,0,0,0,0,0.0
08,24,2016,01,06,37,209,1,0,0,0,0,0,0.0
08,24,2016,01,06,38,262,1,0,0,0,0,0,0.0
08,24,2016,01,06,39,266,1,0,0,0,0,0,0.0
08,24,2016,01,06,40,268,1,0,0,0,0,0,0.0
08,24,2016,01,06,41,265,1,0,0,0,0,0,0.0
08,24,2016,01,06,43,200,1,0,0,0,0,0,0.0
08,24,2016,01,06,44,199,1,0,0,0,0,0,0.0
08,24,2016,01,06,45,203,1,0,0,0,0,0,0.0
08,24,2016,01,06,46,206,1,0,0,0,0,0,0.0
08,24,2016,01,06,47,215,1,0,0,0,0,0,0.0
08,24,2016,01,06,48,217,1,0,0,0,0,0,0.0
08,24,2016,01,06,49,221,1,0,0,0,0,0,0.0
08,24,2016,01,06,50,221,1,0,0,0,0,0,0.0
08,24,2016,01,06,51,223,1,0,0,0,0,0,0.0
08,24,2016,01,06,52,222,1,0,0,0,0,0,0.0
08,24,2016,01,06,53,221,1,0,0,0,0,0,0.0
08,24,2016,01,06,54,223,1,0,0,0,0,0,0.0
08,24,2016,01,07,01,224,1,0,0,0,0,0,0.0
08,24,2016,01,07,02,226,1,0,0,0,0,0,0.0
08,24,2016,01,07,03,226,1,0,0,0,0,0,0.0
08,24,2016,01,07,04,222,1,0,0,0,0,0,0.0
08,24,2016,01,07,05,208,1,0,0,0,0,0,0.0
08,24,2016,01,07,18,438,1,0,0,0,0,0,0.0
08,24,2016,01,07,27,213,1,0,0,0,0,0,0.0
08,24,2016,01,07,28,233,1,0,0,0,0,0,0.0
08,24,2016,01,07,29,235,1,0,0,0,0,0,0.0
08,24,2016,01,07,30,232,1,0,0,0,0,0,0.0
08,24,2016,01,07,36,288,1,0,0,0,0,0,0.0
08,24,2016,01,07,37,287,1,0,0,0,0,0,0.0
08,24,2016,01,07,38,287,1,0,0,0,0,0,0.0
08,24,2016,01,07,39,291,1,0,0,0,0,0,0.0
08,24,2016,01,07,40,290,1,0,0,0,0,0,0.0
08,24,2016,01,07,41,290,1,0,0,0,0,0,0.0
08,24,2016,01,07,45,222,1,0,0,0,0,0,0.0
08,24,2016,01,07,46,231,1,0,0,0,0,0,0.0
08,24,2016,01,07,47,237,1,0,0,0,0,0,0.0
08,24,2016,01,07,48,245,1,0,0,0,0,0,0.0
08,24,2016,01,07,49,246,1,0,0,0,0,0,0.0
08,24,2016,01,07,50,248,1,0,0,0,0,0,0.0
08,24,2016,01,07,51,249,1,0,0,0,0,0,0.0
08,24,2016,01,07,52,248,1,0,0,0,0,0,0.0
08,24,2016,01,07,53,247,1,0,0,0,0,0,0.0
08,24,2016,01,07,54,245,1,0,0,0,0,0,0.0
08,24,2016,01,08,00,227,1,0,0,0,0,0,0.0
08,24,2016,01,08,01,250,1,0,0,0,0,0,0.0
08,24,2016,01,08,02,250,1,0,0,0,0,0,0.0
08,24,2016,01,08,03,249,1,0,0,0,0,0,0.0
08,24,2016,01,08,04,250,1,0,0,0,0,0,0.0
08,24,2016,01,08,05,231,1,0,0,0,0,0,0.0
08,24,2016,01,08,06,225,1,0,0,0,0,0,0.0
08,24,2016,01,08,27,236,1,0,0,0,0,0,0.0
08,24,2016,01,08,28,258,1,0,0,0,0,0,0.0
08,24,2016,01,08,29,261,1,0,0,0,0,0,0.0
08,24,2016,01,08,30,260,1,0,0,0,0,0,0.0
08,24,2016,01,08,35,260,1,0,0,0,0,0,0.0
08,24,2016,01,08,37,316,1,0,0,0,0,0,0.0
08,24,2016,01,08,38,316,1,0,0,0,0,0,0.0
08,24,2016,01,08,39,318,1,0,0,0,0,0,0.0
08,24,2016,01,08,40,318,1,0,0,0,0,0,0.0
08,24,2016,01,08,41,318,1,0,0,0,0,0,0.0
08,24,2016,01,08,45,253,1,0,0,0,0,0,0.0
08,24,2016,01,08,46,258,1,0,0,0,0,0,0.0
08,24,2016,01,08,47,264,1,0,0,0,0,0,0.0
08,24,2016,01,08,48,270,1,0,0,0,0,0,0.0
08,24,2016,01,08,49,274,1,0,0,0,0,0,0.0
08,24,2016,01,08,50,275,1,0,0,0,0,0,0.0
08,24,2016,01,08,51,274,1,0,0,0,0,0,0.0
08,24,2016,01,08,52,276,1,0,0,0,0,0,0.0
08,24,2016,01,08,53,273,1,0,0,0,0,0,0.0
08,24,2016,01,08,54,273,1,0,0,0,0,0,0.0
08,24,2016,01,09,01,256,1,0,0,0,0,0,0.0
08,24,2016,01,09,02,271,1,0,0,0,0,0,0.0
08,24,2016,01,09,03,276,1,0,0,0,0,0,0.0
08,24,2016,01,09,04,257,1,0,0,0,0,0,0.0
08,24,2016,01,09,05,249,1,0,0,0,0,0,0.0
08,24,2016,01,09,27,268,1,0,0,0,0,0,0.0
08,24,2016,01,09,28,284,1,0,0,0,0,0,0.0
08,24,2016,01,09,29,286,1,0,0,0,0,0,0.0
08,24,2016,01,09,30,286,1,0,0,0,0,0,0.0
08,24,2016,01,09,36,340,1,0,0,0,0,0,0.0
08,24,2016,01,09,37,340,1,0,0,0,0,0,0.0
08,24,2016,01,09,38,339,1,0,0,0,0,0,0.0
08,24,2016,01,09,39,342,1,0,0,0,0,0,0.0
08,24,2016,01,09,40,341,1,0,0,0,0,0,0.0
08,24,2016,01,09,41,343,1,0,0,0,0,0,0.0
08,24,2016,01,09,46,283,1,0,0,0,0,0,0.0
08,24,2016,01,09,47,290,1,0,0,0,0,0,0.0
08,24,2016,01,09,48,295,1,0,0,0,0,0,0.0
08,24,2016,01,09,49,298,1,0,0,0,0,0,0.0
08,24,2016,01,09,50,299,1,0,0,0,0,0,0.0
08,24,2016,01,09,51,300,1,0,0,0,0,0,0.0
08,24,2016,01,09,52,300,1,0,0,0,0,0,0.0
08,24,2016,01,09,53,296,1,0,0,0,0,0,0.0
08,24,2016,01,09,54,296,1,0,0,0,0,0,0.0
08,24,2016,01,10,00,288,1,0,0,0,0,0,0.0
08,24,2016,01,10,01,283,1,0,0,0,0,0,0.0
08,24,2016,01,10,02,302,1,0,0,0,0,0,0.0
08,24,2016,01,10,03,302,1,0,0,0,0,0,0.0
08,24,2016,01,10,04,283,1,0,0,0,0,0,0.0
08,24,2016,01,10,05,276,1,0,0,0,0,0,0.0
08,24,2016,01,10,27,289,1,0,0,0,0,0,0.0
08,24,2016,01,10,28,311,1,0,0,0,0,0,0.0
08,24,2016,01,10,29,311,1,0,0,0,0,0,0.0
08,24,2016,01,10,30,311,1,0,0,0,0,0,0.0
08,24,2016,01,10,37,366,1,0,0,0,0,0,0.0
08,24,2016,01,10,38,366,1,0,0,0,0,0,0.0
08,24,2016,01,10,39,369,1,0,0,0,0,0,0.0
08,24,2016,01,10,40,366,1,0,0,0,0,0,0.0
08,24,2016,01,10,41,369,1,0,0,0,0,0,0.0
08,24,2016,01,10,45,303,1,0,0,0,0,0,0.0
08,24,2016,01,10,46,306,1,0,0,0,0,0,0.0
08,24,2016,01,10,47,315,1,0,0,0,0,0,0.0
08,24,2016,01,10,48,321,1,0,0,0,0,0,0.0
08,24,2016,01,10,49,324,1,0,0,0,0,0,0.0
08,24,2016,01,10,50,326,1,0,0,0,0,0,0.0
08,24,2016,01,10,51,326,1,0,0,0,0,0,0.0
08,24,2016,01,10,52,326,1,0,0,0,0,0,0.0
08,24,2016,01,10,53,323,1,0,0,0,0,0,0.0
08,24,2016,01,10,54,322,1,0,0,0,0,0,0.0
08,24,2016,01,11,01,310,1,0,0,0,0,0,0.0
08,24,2016,01,11,02,325,1,0,0,0,0,0,0.0
08,24,2016,01,11,03,326,1,0,0,0,0,0,0.0
08,24,2016,01,11,04,309,1,0,0,0,0,0,0.0
08,24,2016,01,11,05,300,1,0,0,0,0,0,0.0
08,24,2016,01,11,27,325,1,0,0,0,0,0,0.0
08,24,2016,01,11,28,336,1,0,0,0,0,0,0.0
08,24,2016,01,11,29,336,1,0,0,0,0,0,0.0
08,24,2016,01,11,30,334,1,0,0,0,0,0,0.0
08,24,2016,01,11,36,390,1,0,0,0,0,0,0.0
08,24,2016,01,11,37,391,1,0,0,0,0,0,0.0
08,24,2016,01,11,38,390,1,0,0,0,0,0,0.0
08,24,2016,01,11,39,395,1,0,0,0,0,0,0.0
08,24,2016,01,11,40,392,1,0,0,0,0,0,0.0
08,24,2016,01,11,41,395,1,0,0,0,0,0,0.0
08,24,2016,01,11,46,334,1,0,0,0,0,0,0.0
08,24,2016,01,11,47,338,1,0,0,0,0,0,0.0
08,24,2016,01,11,48,348,1,0,0,0,0,0,0.0
08,24,2016,01,11,49,350,1,0,0,0,0,0,0.0
08,24,2016,01,11,50,352,1,0,0,0,0,0,0.0
08,24,2016,01,11,51,351,1,0,0,0,0,0,0.0
08,24,2016,01,11,52,348,1,0,0,0,0,0,0.0
08,24,2016,01,11,53,350,1,0,0,0,0,0,0.0
08,24,2016,01,11,54,342,1,0,0,0,0,0,0.0
08,24,2016,01,12,01,333,1,0,0,0,0,0,0.0
08,24,2016,01,12,02,343,1,0,0,0,0,0,0.0
08,24,2016,01,12,03,353,1,0,0,0,0,0,0.0
08,24,2016,01,12,04,335,1,0,0,0,0,0,0.0
08,24,2016,01,12,05,328,1,0,0,0,0,0,0.0
08,24,2016,01,12,27,343,1,0,0,0,0,0,0.0
08,24,2016,01,12,28,348,1,0,0,0,0,0,0.0
08,24,2016,01,12,29,363,1,0,0,0,0,0,0.0
08,24,2016,01,12,30,361,1,0,0,0,0,0,0.0
08,24,2016,01,12,35,349,1,0,0,0,0,0,0.0
08,24,2016,01,12,36,350,1,0,0,0,0,0,0.0
08,24,2016,01,12,37,422,1,0,0,0,0,0,0.0
08,24,2016,01,12,38,418,1,0,0,0,0,0,0.0
08,24,2016,01,12,39,421,1,0,0,0,0,0,0.0
08,24,2016,01,12,40,422,1,0,0,0,0,0,0.0
08,24,2016,01,12,41,422,1,0,0,0,0,0,0.0
08,24,2016,01,12,46,356,1,0,0,0,0,0,0.0
08,24,2016,01,12,47,366,1,0,0,0,0,0,0.0
08,24,2016,01,12,48,372,1,0,0,0,0,0,0.0
08,24,2016,01,12,49,376,1,0,0,0,0,0,0.0
08,24,2016,01,12,50,377,1,0,0,0,0,0,0.0
08,24,2016,01,12,51,377,1,0,0,0,0,0,0.0
08,24,2016,01,12,52,375,1,0,0,0,0,0,0.0
08,24,2016,01,12,53,374,1,0,0,0,0,0,0.0
08,24,2016,01,12,54,375,1,0,0,0,0,0,0.0
08,24,2016,01,13,01,362,1,0,0,0,0,0,0.0
08,24,2016,01,13,02,377,1,0,0,0,0,0,0.0
08,24,2016,01,13,03,379,1,0,0,0,0,0,0.0
08,24,2016,01,13,04,359,1,0,0,0,0,0,0.0
08,24,2016,01,13,05,350,1,0,0,0,0,0,0.0
08,24,2016,01,13,27,370,1,0,0,0,0,0,0.0
08,24,2016,01,13,28,377,1,0,0,0,0,0,0.0
08,24,2016,01,13,29,389,1,0,0,0,0,0,0.0
08,24,2016,01,13,30,386,1,0,0,0,0,0,0.0
08,24,2016,01,13,35,388,1,0,0,0,0,0,0.0
08,24,2016,01,13,36,377,1,0,0,0,0,0,0.0
08,24,2016,01,13,37,443,1,0,0,0,0,0,0.0
08,24,2016,01,13,38,443,1,0,0,0,0,0,0.0
08,24,2016,01,13,39,448,1,0,0,0,0,0,0.0
08,24,2016,01,13,40,445,1,0,0,0,0,0,0.0
08,24,2016,01,13,41,445,1,0,0,0,0,0,0.0
08,24,2016,01,13,46,385,1,0,0,0,0,0,0.0
08,24,2016,01,13,47,391,1,0,0,0,0,0,0.0
08,24,2016,01,13,48,398,1,0,0,0,0,0,0.0
08,24,2016,01,13,49,401,1,0,0,0,0,0,0.0
08,24,2016,01,13,50,402,1,0,0,0,0,0,0.0
08,24,2016,01,13,51,402,1,0,0,0,0,0,0.0
08,24,2016,01,13,52,401,1,0,0,0,0,0,0.0
08,24,2016,01,13,53,396,1,0,0,0,0,0,0.0
08,24,2016,01,13,54,392,1,0,0,0,0,0,0.0
08,24,2016,01,14,00,382,1,0,0,0,0,0,0.0
08,24,2016,01,14,01,385,1,0,0,0,0,0,0.0
08,24,2016,01,14,02,395,1,0,0,0,0,0,0.0
08,24,2016,01,14,03,404,1,0,0,0,0,0,0.0
08,24,2016,01,14,04,386,1,0,0,0,0,0,0.0
08,24,2016,01,14,05,377,1,0,0,0,0,0,0.0
08,24,2016,01,14,27,394,1,0,0,0,0,0,0.0
08,24,2016,01,14,28,414,1,0,0,0,0,0,0.0
08,24,2016,01,14,29,415,1,0,0,0,0,0,0.0
08,24,2016,01,14,30,413,1,0,0,0,0,0,0.0
08,24,2016,01,14,35,412,1,0,0,0,0,0,0.0
08,24,2016,01,14,36,408,1,0,0,0,0,0,0.0
08,24,2016,01,14,37,469,1,0,0,0,0,0,0.0
08,24,2016,01,14,38,469,1,0,0,0,0,0,0.0
08,24,2016,01,14,39,469,1,0,0,0,0,0,0.0
08,24,2016,01,14,40,471,1,0,0,0,0,0,0.0
08,24,2016,01,14,41,472,1,0,0,0,0,0,0.0
08,24,2016,01,14,46,407,1,0,0,0,0,0,0.0
08,24,2016,01,14,47,418,1,0,0,0,0,0,0.0
08,24,2016,01,14,48,422,1,0,0,0,0,0,0.0
08,24,2016,01,14,49,427,1,0,0,0,0,0,0.0
08,24,2016,01,14,50,427,1,0,0,0,0,0,0.0
08,24,2016,01,14,51,428,1,0,0,0,0,0,0.0
08,24,2016,01,14,52,427,1,0,0,0,0,0,0.0
08,24,2016,01,14,53,423,1,0,0,0,0,0,0.0
08,24,2016,01,14,54,423,1,0,0,0,0,0,0.0
08,24,2016,01,15,01,413,1,0,0,0,0,0,0.0
08,24,2016,01,15,02,425,1,0,0,0,0,0,0.0
08,24,2016,01,15,03,433,1,0,0,0,0,0,0.0
08,24,2016,01,15,04,429,1,0,0,0,0,0,0.0
08,24,2016,01,15,05,415,1,0,0,0,0,0,0.0
08,24,2016,01,15,06,404,1,0,0,0,0,0,0.0
08,24,2016,01,15,18,643,1,0,0,0,0,0,0.0
08,24,2016,01,15,27,427,1,0,0,0,0,0,0.0
08,24,2016,01,15,28,438,1,0,0,0,0,0,0.0
08,24,2016,01,15,29,440,1,0,0,0,0,0,0.0
08,24,2016,01,15,30,438,1,0,0,0,0,0,0.0
08,24,2016,01,15,35,435,1,0,0,0,0,0,0.0
08,24,2016,01,15,36,429,1,0,0,0,0,0,0.0
08,24,2016,01,15,37,496,1,0,0,0,0,0,0.0
08,24,2016,01,15,38,494,1,0,0,0,0,0,0.0
08,24,2016,01,15,39,497,1,0,0,0,0,0,0.0
08,24,2016,01,15,40,498,1,0,0,0,0,0,0.0
08,24,2016,01,15,41,499,1,0,0,0,0,0,0.0
08,24,2016,01,15,46,433,1,0,0,0,0,0,0.0
08,24,2016,01,15,47,440,1,0,0,0,0,0,0.0
08,24,2016,01,15,48,447,1,0,0,0,0,0,0.0
08,24,2016,01,15,49,451,1,0,0,0,0,0,0.0
08,24,2016,01,15,50,453,1,0,0,0,0,0,0.0
08,24,2016,01,15,51,454,1,0,0,0,0,0,0.0
08,24,2016,01,15,52,453,1,0,0,0,0,0,0.0
08,24,2016,01,15,53,447,1,0,0,0,0,0,0.0
08,24,2016,01,15,54,440,1,0,0,0,0,0,0.0
08,24,2016,01,16,00,432,1,0,0,0,0,0,0.0
08,24,2016,01,16,01,438,1,0,0,0,0,0,0.0
08,24,2016,01,16,02,444,1,0,0,0,0,0,0.0
08,24,2016,01,16,03,441,1,0,0,0,0,0,0.0
08,24,2016,01,16,04,438,1,0,0,0,0,0,0.0
08,24,2016,01,16,05,440,1,0,0,0,0,0,0.0
08,24,2016,01,16,19,675,1,0,0,0,0,0,0.0
08,24,2016,01,16,27,446,1,0,0,0,0,0,0.0
08,24,2016,01,16,28,467,1,0,0,0,0,0,0.0
08,24,2016,01,16,29,466,1,0,0,0,0,0,0.0
08,24,2016,01,16,30,466,1,0,0,0,0,0,0.0
08,24,2016,01,16,31,459,1,0,0,0,0,0,0.0
08,24,2016,01,16,33,465,1,0,0,0,0,0,0.0
08,24,2016,01,16,35,466,1,0,0,0,0,0,0.0
08,24,2016,01,16,36,458,1,0,0,0,0,0,0.0
08,24,2016,01,16,37,520,1,0,0,0,0,0,0.0
08,24,2016,01,16,38,521,1,0,0,0,0,0,0.0
08,24,2016,01,16,39,526,1,0,0,0,0,0,0.0
08,24,2016,01,16,40,525,1,0,0,0,0,0,0.0
08,24,2016,01,16,41,524,1,0,0,0,0,0,0.0
08,24,2016,01,16,46,460,1,0,0,0,0,0,0.0
08,24,2016,01,16,47,466,1,0,0,0,0,0,0.0
08,24,2016,01,16,48,472,1,0,0,0,0,0,0.0
08,24,2016,01,16,49,477,1,0,0,0,0,0,0.0
08,24,2016,01,16,50,479,1,0,0,0,0,0,0.0
